The View from Saturday,E.L. Konigsburg,176,1996,"['young-adult', 'fiction', 'childrens', 'childrens', 'middle-grade', 'realistic-fiction', 'academic', 'school', 'childrens', 'juvenile', 'contemporary', 'classics', 'academic', 'read-for-school']",45231,3.75,http://www.goodreads.com/book/show/4538.The_View_from_Saturday
Fade,Lisa McMann,248,2009,"['young-adult', 'fantasy', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'fantasy', 'supernatural', 'young-adult', 'teen', 'fantasy', 'urban-fantasy', 'romance', 'paranormal-romance']",53763,3.9,http://www.goodreads.com/book/show/3657138-fade
The Bastard of Istanbul,Elif Shafak,368,2006,"['fiction', 'historical', 'historical-fiction', 'novels', 'asian-literature', 'turkish-literature', 'cultural', 'turkish', 'contemporary', 'literature', 'literary-fiction', 'historical', 'cultural', 'asia']",39851,3.85,http://www.goodreads.com/book/show/98920.The_Bastard_of_Istanbul
Quintana of Charyn,Melina Marchetta,516,2012,"['fantasy', 'young-adult', 'romance', 'fantasy', 'high-fantasy', 'young-adult', 'young-adult-fantasy', 'fiction', 'adventure', 'fantasy', 'magic', 'young-adult', 'teen', 'fantasy', 'epic-fantasy']",14212,4.31,http://www.goodreads.com/book/show/10165761-quintana-of-charyn
Gut gegen Nordwind,Daniel Glattauer,223,2006,"['romance', 'fiction', 'contemporary', 'european-literature', 'german-literature', 'womens-fiction', 'chick-lit', 'roman', 'romance', 'contemporary-romance', 'adult', 'novels', 'audiobook']",21584,3.87,http://www.goodreads.com/book/show/1820716.Gut_gegen_Nordwind
The Harlequin,Laurell K. Hamilton,422,2007,"['fantasy', 'urban-fantasy', 'paranormal', 'vampires', 'fantasy', 'paranormal', 'fantasy', 'romance', 'romance', 'paranormal-romance', 'fiction', 'horror', 'fantasy', 'supernatural', 'adult-fiction', 'erotica']",44243,3.91,http://www.goodreads.com/book/show/30225.The_Harlequin
To Your Scattered Bodies Go,Philip José Farmer,220,1971,"['science-fiction', 'fiction', 'fantasy', 'hugo-awards', 'science-fiction-fantasy', 'adventure', 'speculative-fiction', 'classics', 'audiobook', 'novels']",30325,3.94,http://www.goodreads.com/book/show/189147.To_Your_Scattered_Bodies_Go
Heir to Sevenwaters,Juliet Marillier,395,2008,"['fantasy', 'romance', 'historical', 'historical-fiction', 'fiction', 'historical', 'historical-fiction', 'historical-fantasy', 'fantasy', 'magic', 'young-adult', 'adult', 'romance', 'fantasy-romance']",13854,4.22,http://www.goodreads.com/book/show/2917816-heir-to-sevenwaters
The Importance of Being Earnest and Other Plays,Oscar Wilde,431,1898,"['classics', 'plays', 'fiction', 'drama', 'literature', 'plays', 'theatre', 'humor', 'literature', '19th-century', 'european-literature', 'irish-literature', 'european-literature', 'british-literature']",48545,4.24,http://www.goodreads.com/book/show/92308.The_Importance_of_Being_Earnest_and_Other_Plays
The Son of Sobek,Rick Riordan,40,2013,"['fantasy', 'fantasy', 'mythology', 'fiction', 'young-adult', 'childrens', 'middle-grade', 'short-stories', 'mythology', 'greek-mythology', 'fantasy', 'magic', 'novella', 'adventure']",38648,4.26,http://www.goodreads.com/book/show/17312201-the-son-of-sobek
I Served the King of England,Bohumil Hrabal,243,1971,"['fiction', 'european-literature', 'czech-literature', 'classics', 'historical', 'historical-fiction', 'literature', 'humor', 'novels', 'literature', '20th-century', 'war', 'literary-fiction']",7403,4.1,http://www.goodreads.com/book/show/397503.I_Served_the_King_of_England
The Clique,Lisi Harrison,220,2004,"['young-adult', 'realistic-fiction', 'womens-fiction', 'chick-lit', 'contemporary', 'fiction', 'childrens', 'middle-grade', 'childrens', 'young-adult', 'teen', 'romance', 'drama']",30626,3.6,http://www.goodreads.com/book/show/890143.The_Clique
Auto-da-Fé,Elias Canetti,464,1935,"['fiction', 'classics', 'european-literature', 'german-literature', 'literature', 'novels', 'nobel-prize', 'cultural', 'bulgaria', 'literature', '20th-century', 'european-literature', 'bulgarian-literature', 'cultural', 'germany']",5024,4.05,http://www.goodreads.com/book/show/205189.Auto_da_F_
Valiant,Laurann Dohner,206,2011,"['fantasy', 'paranormal', 'romance', 'romance', 'paranormal-romance', 'adult-fiction', 'erotica', 'fantasy', 'paranormal', 'shapeshifters', 'science-fiction', 'adult', 'romance', 'erotic-romance', 'fantasy', 'urban-fantasy']",20303,4.32,http://www.goodreads.com/book/show/12432550-valiant
The New Drawing on the Right Side of the Brain,Betty Edwards,291,1979,"['art', 'non-fiction', 'art', 'drawing', 'reference', 'psychology', 'self-help', 'design', 'education', 'how-to', 'art', 'art-design']",309925,3.87,http://www.goodreads.com/book/show/627206.The_New_Drawing_on_the_Right_Side_of_the_Brain
The Long Hard Road Out of Hell,Marilyn Manson,275,1998,"['non-fiction', 'music', 'biography', 'autobiography', 'memoir', 'biography', 'autobiography', 'biography-memoir', 'music', 'musicians', 'adult', 'literature', 'american', 'audiobook']",29666,3.83,http://www.goodreads.com/book/show/37847.The_Long_Hard_Road_Out_of_Hell
The Poky Little Puppy,Janette Sebring Lowrey,24,1942,"['childrens', 'childrens', 'picture-books', 'fiction', 'classics', 'animals', 'animals', 'dogs', 'kids', 'childrens', 'juvenile', 'adventure', 'young-adult']",77737,4.1,http://www.goodreads.com/book/show/505304.The_Poky_Little_Puppy
The Poetic Edda: Stories of the Norse Gods and Heroes,Unknown,343,1270,"['poetry', 'fantasy', 'mythology', 'classics', 'history', 'historical', 'medieval', 'religion', 'non-fiction', 'literature', 'european-literature', 'scandinavian-literature', 'folklore']",8146,4.26,http://www.goodreads.com/book/show/381112.The_Poetic_Edda
Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,James Clear,319,2018,"['non-fiction', 'self-help', 'psychology', 'self-help', 'personal-development', 'productivity', 'audiobook', 'business', 'leadership', 'health', 'science']",210471,4.36,http://www.goodreads.com/book/show/40121378-atomic-habits
"By the Time You Read This, I'll Be Dead",Julie Anne Peters,200,2009,"['young-adult', 'contemporary', 'health', 'mental-health', 'fiction', 'realistic-fiction', 'mental-health', 'mental-illness', 'young-adult', 'teen', 'romance', 'death', 'sociology', 'abuse']",21797,3.87,http://www.goodreads.com/book/show/6609549-by-the-time-you-read-this-i-ll-be-dead
Ways to Live Forever,Sally Nicholls,215,2008,"['young-adult', 'realistic-fiction', 'fiction', 'contemporary', 'childrens', 'middle-grade', 'childrens', 'death', 'novels', 'childrens', 'juvenile', 'family']",7428,4.19,http://www.goodreads.com/book/show/2164318.Ways_to_Live_Forever
Naïve. Super,Erlend Loe,208,1996,"['fiction', 'contemporary', 'novels', 'european-literature', 'scandinavian-literature', 'humor', 'literature', 'young-adult', 'philosophy', 'literary-fiction', 'literature', '20th-century']",17844,3.87,http://www.goodreads.com/book/show/604635.Na_ve_Super
Train to Pakistan,Khushwant Singh,181,1956,"['fiction', 'cultural', 'india', 'historical', 'historical-fiction', 'asian-literature', 'indian-literature', 'classics', 'cultural', 'pakistan', 'historical', 'novels', 'cultural', 'asia', 'literature']",24488,3.92,http://www.goodreads.com/book/show/785454.Train_to_Pakistan
Beautiful Oblivion,Jamie McGuire,337,2014,"['romance', 'new-adult', 'contemporary', 'romance', 'contemporary-romance', 'young-adult', 'academic', 'college', 'fiction', 'adult', 'womens-fiction', 'chick-lit', 'love']",70895,4.1,http://www.goodreads.com/book/show/18104607-beautiful-oblivion
The Uglies Trilogy,Scott Westerfeld,1216,2007,"['young-adult', 'science-fiction', 'dystopia', 'science-fiction', 'fiction', 'fantasy', 'adventure', 'science-fiction-fantasy', 'young-adult', 'teen', 'romance', 'childrens', 'middle-grade']",14130,4.07,http://www.goodreads.com/book/show/493455.The_Uglies_Trilogy
Hoot,Carl Hiaasen,292,2002,"['young-adult', 'fiction', 'realistic-fiction', 'childrens', 'middle-grade', 'childrens', 'mystery', 'animals', 'humor', 'contemporary', 'environment']",100016,3.82,http://www.goodreads.com/book/show/13083.Hoot
Rules of Civility,Amor Towles,335,2011,"['fiction', 'historical', 'historical-fiction', 'historical', 'new-york', 'literary-fiction', 'book-club', 'audiobook', 'adult-fiction', 'adult', 'novels']",162223,4.04,http://www.goodreads.com/book/show/10054335-rules-of-civility
The Selection Stories: The Prince & The Guard,Kiera Cass,227,2014,"['young-adult', 'romance', 'science-fiction', 'dystopia', 'fantasy', 'fiction', 'short-stories', 'novella', 'science-fiction', 'young-adult', 'teen', 'audiobook']",36694,3.98,http://www.goodreads.com/book/show/18172471-the-selection-stories
Pawn in Frankincense,Dorothy Dunnett,486,1969,"['historical', 'historical-fiction', 'historical', 'fiction', 'adventure', 'cultural', 'scotland', 'literature', '16th-century', 'romance', 'romance', 'historical-romance', 'literature', 'classics']",3590,4.61,http://www.goodreads.com/book/show/360455.Pawn_in_Frankincense
Thirteen Reasons Why,Jay Asher,352,2007,"['young-adult', 'contemporary', 'fiction', 'realistic-fiction', 'mystery', 'health', 'mental-health', 'young-adult', 'teen', 'audiobook', 'romance', 'young-adult', 'high-school']",819196,3.9,http://www.goodreads.com/book/show/29844228-thirteen-reasons-why
The Art of Being Normal,Lisa  Williamson,353,2015,"['lgbt', 'young-adult', 'contemporary', 'fiction', 'glbt', 'queer', 'realistic-fiction', 'romance', 'lgbt', 'transgender', 'young-adult', 'coming-of-age', 'young-adult', 'young-adult-contemporary']",16029,4.03,http://www.goodreads.com/book/show/23058402-the-art-of-being-normal
Black Ice,Stephen Tesher,330,2014,"['contemporary', 'fiction', 'epic', 'drama']",329,4.39,http://www.goodreads.com/book/show/24441347-black-ice
To the Nines,Janet Evanovich,352,2003,"['mystery', 'fiction', 'humor', 'womens-fiction', 'chick-lit', 'romance', 'mystery', 'crime', 'humor', 'comedy', 'thriller', 'mystery-thriller', 'contemporary', 'adult']",114307,4.14,http://www.goodreads.com/book/show/40331.To_the_Nines
Letters from a Stoic,Seneca,256,0,"['philosophy', 'non-fiction', 'classics', 'history', 'self-help', 'psychology', 'self-help', 'personal-development', 'writing', 'essays', 'roman', 'literature', 'ancient']",23893,4.35,http://www.goodreads.com/book/show/97411.Letters_from_a_Stoic
Doctor Faustus,Thomas Mann,535,1947,"['fiction', 'classics', 'european-literature', 'german-literature', 'literature', 'cultural', 'germany', 'music', 'novels', 'literature', '20th-century', 'literary-fiction', 'historical', 'historical-fiction']",10331,4.08,http://www.goodreads.com/book/show/34440.Doctor_Faustus
Death Bringer,Derek Landy,12,2011,"['fantasy', 'young-adult', 'fantasy', 'urban-fantasy', 'fantasy', 'magic', 'fiction', 'mystery', 'adventure', 'fantasy', 'paranormal', 'horror', 'humor']",15186,4.48,http://www.goodreads.com/book/show/10221341-death-bringer
Lord of the Fading Lands,C.L. Wilson,406,2007,"['fantasy', 'romance', 'romance', 'fantasy-romance', 'romance', 'paranormal-romance', 'fairies', 'fae', 'fantasy', 'paranormal', 'fantasy', 'magic', 'adult', 'fantasy', 'high-fantasy', 'fiction']",19033,4.0,http://www.goodreads.com/book/show/1584974.Lord_of_the_Fading_Lands
The Edge of Always,J.A. Redmerski,405,2013,"['new-adult', 'romance', 'contemporary', 'romance', 'contemporary-romance', 'young-adult', 'travel', 'road-trip', 'fiction', 'love', 'adult', 'womens-fiction', 'chick-lit']",36574,4.01,http://www.goodreads.com/book/show/17899696-the-edge-of-always
زندگی در پیش رو,Romain Gary,222,1975,"['fiction', 'cultural', 'france', 'novels', 'classics', 'european-literature', 'french-literature', 'roman', 'academic', 'school', 'literature', 'literature', '20th-century', 'contemporary']",19036,4.21,http://www.goodreads.com/book/show/416775._
Taken at Dusk,C.C. Hunter,380,2012,"['young-adult', 'fantasy', 'fantasy', 'paranormal', 'paranormal', 'vampires', 'romance', 'shapeshifters', 'werewolves', 'fantasy', 'supernatural', 'fantasy', 'magic', 'romance', 'paranormal-romance', 'paranormal', 'witches']",47298,4.28,http://www.goodreads.com/book/show/12866426-taken-at-dusk
The Girl You Left Behind,Jojo Moyes,480,2012,"['historical', 'historical-fiction', 'fiction', 'romance', 'historical', 'womens-fiction', 'chick-lit', 'contemporary', 'adult', 'adult-fiction', 'war', 'audiobook']",142146,3.99,http://www.goodreads.com/book/show/18693627-the-girl-you-left-behind
مثنوی معنوی,Rumi,109,2010,"['poetry', 'philosophy', 'literature', 'classics', 'religion', 'spirituality', 'religion', 'islam', 'occult', 'mysticism', 'non-fiction', 'unfinished']",3738,4.46,http://www.goodreads.com/book/show/814318._
Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,David Grann,359,2017,"['non-fiction', 'history', 'crime', 'true-crime', 'mystery', 'crime', 'mystery', 'audiobook', 'historical', 'north-american-history', 'american-history', 'book-club', 'adult']",148223,4.06,http://www.goodreads.com/book/show/29496076-killers-of-the-flower-moon
The Little White Horse,Elizabeth Goudge,238,1946,"['fantasy', 'classics', 'childrens', 'fiction', 'young-adult', 'childrens', 'middle-grade', 'historical', 'historical-fiction', 'adventure', 'historical', 'animals', 'horses']",11891,4.09,http://www.goodreads.com/book/show/420180.The_Little_White_Horse
The Winter Rose,Jennifer Donnelly,736,2006,"['historical', 'historical-fiction', 'romance', 'historical', 'fiction', 'romance', 'historical-romance', 'adult', 'european-literature', 'british-literature', 'historical', 'victorian', 'womens-fiction', 'chick-lit', 'cultural', 'africa']",20684,4.31,http://www.goodreads.com/book/show/396266.The_Winter_Rose
Lord of Scoundrels,Loretta Chase,375,1995,"['romance', 'historical-romance', 'romance', 'historical', 'historical', 'historical-fiction', 'historical', 'regency', 'fiction', 'adult', 'fairy-tales', 'beauty-and-the-beast', 'historical-romance', 'regency-romance', 'humor']",30444,4.1,http://www.goodreads.com/book/show/425377.Lord_of_Scoundrels
Teen Idol,Meg Cabot,293,2004,"['young-adult', 'romance', 'contemporary', 'womens-fiction', 'chick-lit', 'fiction', 'young-adult', 'teen', 'realistic-fiction', 'young-adult', 'high-school', 'childrens', 'young-adult', 'young-adult-contemporary']",23656,3.53,http://www.goodreads.com/book/show/90475.Teen_Idol
Cursor's Fury,Jim Butcher,442,2006,"['fantasy', 'fiction', 'fantasy', 'epic-fantasy', 'fantasy', 'high-fantasy', 'young-adult', 'adventure', 'fantasy', 'magic', 'childrens', 'science-fiction-fantasy', 'audiobook']",65265,4.31,http://www.goodreads.com/book/show/29394.Cursor_s_Fury
The Big Short: Inside the Doomsday Machine,Michael   Lewis,320,2010,"['non-fiction', 'business', 'economics', 'economics', 'finance', 'history', 'politics', 'audiobook', 'currency', 'money', 'writing', 'journalism', 'contemporary']",143409,4.27,http://www.goodreads.com/book/show/26889576-the-big-short
The Forgotten Soldier,Guy Sajer,465,1967,"['history', 'non-fiction', 'war', 'war', 'military-fiction', 'war', 'world-war-ii', 'biography', 'military', 'military-history', 'autobiography', 'memoir', 'cultural', 'germany', 'biography', 'autobiography']",9452,4.36,http://www.goodreads.com/book/show/102305.The_Forgotten_Soldier
Thanks for the Memories,Cecelia Ahern,373,2008,"['womens-fiction', 'chick-lit', 'romance', 'fiction', 'contemporary', 'fantasy', 'adult', 'romance', 'contemporary-romance', 'adult-fiction', 'cultural', 'ireland', 'audiobook']",41306,3.7,http://www.goodreads.com/book/show/2410506.Thanks_for_the_Memories
Dragonlance Chronicles,Margaret Weis,1030,1985,"['fantasy', 'dungeons-and-dragons', 'dragonlance', 'fiction', 'fantasy', 'epic-fantasy', 'science-fiction-fantasy', 'fantasy', 'high-fantasy', 'fantasy', 'dragons', 'adventure', 'role-playing-games', 'dungeons-and-dragons', 'anthologies', 'collections']",19766,4.23,http://www.goodreads.com/book/show/68380.Dragonlance_Chronicles
Fury,Laurann Dohner,376,2011,"['fantasy', 'paranormal', 'romance', 'romance', 'paranormal-romance', 'adult-fiction', 'erotica', 'fantasy', 'paranormal', 'shapeshifters', 'science-fiction', 'adult', 'romance', 'erotic-romance', 'fantasy', 'urban-fantasy']",28771,4.11,http://www.goodreads.com/book/show/12063467-fury
Chinese Cinderella: The True Story of an Unwanted Daughter,Adeline Yen Mah,205,1999,"['non-fiction', 'autobiography', 'memoir', 'biography', 'cultural', 'china', 'biography', 'autobiography', 'academic', 'school', 'historical', 'history', 'biography-memoir', 'cultural', 'asia']",32573,4.06,http://www.goodreads.com/book/show/82751.Chinese_Cinderella
A Stroke of Midnight,Laurell K. Hamilton,385,2005,"['fantasy', 'fantasy', 'urban-fantasy', 'fantasy', 'paranormal', 'romance', 'romance', 'paranormal-romance', 'fairies', 'fae', 'fiction', 'adult-fiction', 'erotica', 'fantasy', 'supernatural', 'fantasy', 'magic']",32504,4.07,http://www.goodreads.com/book/show/30226.A_Stroke_of_Midnight
How I Live Now,Meg Rosoff,194,2004,"['young-adult', 'fiction', 'science-fiction', 'dystopia', 'romance', 'war', 'science-fiction', 'young-adult', 'teen', 'adventure', 'survival', 'apocalyptic', 'post-apocalyptic', 'contemporary']",43640,3.58,http://www.goodreads.com/book/show/161426.How_I_Live_Now
Sookie Stackhouse 7-copy Boxed Set,Charlaine Harris,2078,2008,"['paranormal', 'vampires', 'fantasy', 'fantasy', 'paranormal', 'romance', 'paranormal-romance', 'romance', 'fantasy', 'supernatural', 'fantasy', 'urban-fantasy', 'fiction', 'mystery', 'shapeshifters', 'werewolves']",27889,4.44,http://www.goodreads.com/book/show/4902793-sookie-stackhouse-7-copy-boxed-set
Dark Side of the Moon,Sherrilyn Kenyon,353,2006,"['romance', 'paranormal-romance', 'fantasy', 'paranormal', 'romance', 'fantasy', 'paranormal', 'vampires', 'fantasy', 'urban-fantasy', 'adult', 'fantasy', 'mythology', 'paranormal', 'shapeshifters', 'fiction']",35607,4.12,http://www.goodreads.com/book/show/84146.Dark_Side_of_the_Moon
Creatura,Nely Cab,308,2011,"['fantasy', 'young-adult', 'fantasy', 'paranormal', 'romance', 'fantasy', 'mythology', 'fiction', 'fantasy', 'magic', 'romance', 'paranormal-romance', 'business', 'amazon', 'fantasy', 'supernatural']",1544,3.82,http://www.goodreads.com/book/show/12039534-creatura
Lockdown,Alexander Gordon Smith,273,2009,"['young-adult', 'horror', 'science-fiction', 'dystopia', 'science-fiction', 'thriller', 'fantasy', 'fiction', 'adventure', 'young-adult', 'teen', 'suspense']",18410,4.11,http://www.goodreads.com/book/show/6420846-lockdown
The Unwords,Non Nomen,90,2012,"['poetry', 'non-fiction', 'philosophy', 'business', 'amazon', 'sociology', 'adult', 'humanities', 'linguistics', 'horror', 'sequential-art', 'graphic-novels', 'art']",261,3.61,http://www.goodreads.com/book/show/13508406-the-unwords
Dead Wrong: Straight Facts on the Country's Most Controversial Cover-Ups,Richard Belzer,336,2012,"['non-fiction', 'crime', 'true-crime', 'history', 'mystery', 'crime', 'politics', 'mystery', 'historical', 'north-american-history', 'american-history', 'pseudoscience', 'conspiracy-theories', 'adult']",639,3.63,http://www.goodreads.com/book/show/14567915-dead-wrong
The Door in the Sky,Sandy Klein Bernstein,268,2012,"['fantasy', 'fantasy', 'magic']",64,4.39,http://www.goodreads.com/book/show/15954655-the-door-in-the-sky
How to Be a Perfect Girl,Mary    Williams,274,2013,"['romance', 'realistic-fiction']",34,2.94,http://www.goodreads.com/book/show/19546932-how-to-be-a-perfect-girl
"Blackamoores: Africans in Tudor England, Their Presence, Status and Origins",Onyeka,463,2013,"['history', 'non-fiction', 'race', 'european-literature', 'british-literature', 'race', 'anti-racist', 'history', 'world-history', 'english-history', 'tudor-period', 'historical', 'cultural', 'academic']",89,4.29,http://www.goodreads.com/book/show/18869947-blackamoores
Witch in the Woods,Taylor Ann Bunker,204,2013,"['fantasy', 'fantasy', 'paranormal', 'paranormal', 'witches', 'young-adult', 'fiction', 'fantasy', 'supernatural', 'historical', 'historical-fiction', 'fantasy', 'magic', 'horror', 'young-adult', 'young-adult-fantasy']",132,3.75,http://www.goodreads.com/book/show/19464292-witch-in-the-woods
Moneyball: The Art of Winning an Unfair Game,Michael   Lewis,317,2003,"['non-fiction', 'sports', 'sports', 'sports', 'baseball', 'business', 'economics', 'biography', 'history', 'audiobook', 'economics', 'finance', 'science']",111054,4.23,http://www.goodreads.com/book/show/1301.Moneyball
Foundation and Earth,Isaac Asimov,500,1986,"['science-fiction', 'fiction', 'science-fiction-fantasy', 'classics', 'space', 'space-opera', 'fantasy', 'novels', 'space', 'speculative-fiction', 'audiobook']",59270,4.06,http://www.goodreads.com/book/show/29582.Foundation_and_Earth
If I Wake,Nikki Moyes,276,2016,"['young-adult', 'magical-realism', 'contemporary', 'fantasy', 'science-fiction', 'time-travel', 'health', 'mental-health', 'mental-health', 'mental-illness', 'fiction', 'science-fiction', 'romance']",582,3.95,http://www.goodreads.com/book/show/31436554-if-i-wake
Avaland,Amy Croucher Rose,342,2018,[''],26,4.73,http://www.goodreads.com/book/show/40273980-avaland
Another Sunny Day,D.K.  Janotta,335,2020,"['contemporary', 'novels', 'drama', 'epic', 'fiction']",244,4.41,http://www.goodreads.com/book/show/55897948-another-sunny-day
Nothing Lasts Forever,Sidney Sheldon,384,1994,"['fiction', 'thriller', 'mystery', 'romance', 'suspense', 'thriller', 'mystery-thriller', 'mystery', 'crime', 'novels', 'drama', 'contemporary']",30440,3.85,http://www.goodreads.com/book/show/43325.Nothing_Lasts_Forever
The Warlock,Michael Scott,400,2011,"['fantasy', 'young-adult', 'fiction', 'fantasy', 'magic', 'fantasy', 'mythology', 'adventure', 'fantasy', 'urban-fantasy', 'young-adult', 'young-adult-fantasy', 'fantasy', 'paranormal', 'audiobook']",53585,4.18,http://www.goodreads.com/book/show/8458018-the-warlock
Stupeur et tremblements,Amélie Nothomb,187,1999,"['fiction', 'cultural', 'france', 'cultural', 'japan', 'contemporary', 'novels', 'european-literature', 'french-literature', 'roman', 'literature', 'cultural', 'belgium', 'european-literature', 'belgian']",25304,3.74,http://www.goodreads.com/book/show/71458.Stupeur_et_tremblements
Lysistrata,Aristophanes,132,411,"['plays', 'classics', 'drama', 'fiction', 'plays', 'theatre', 'humor', 'feminism', 'literature', 'academic', 'school', 'humor', 'comedy']",37255,3.85,http://www.goodreads.com/book/show/1591.Lysistrata
The Mortal Instruments,Cassandra Clare,1952,2011,"['fantasy', 'young-adult', 'romance', 'fantasy', 'paranormal', 'fantasy', 'urban-fantasy', 'paranormal', 'vampires', 'paranormal', 'angels', 'fantasy', 'supernatural', 'fiction', 'shapeshifters', 'werewolves']",16666,4.57,http://www.goodreads.com/book/show/11106458-the-mortal-instruments
Let the Sky Fall,Shannon Messenger,404,2013,"['fantasy', 'young-adult', 'romance', 'fantasy', 'paranormal', 'fantasy', 'urban-fantasy', 'fantasy', 'supernatural', 'fiction', 'fantasy', 'mythology', 'young-adult', 'young-adult-fantasy', 'romance', 'paranormal-romance']",12011,3.93,http://www.goodreads.com/book/show/13445306-let-the-sky-fall
Rich People Problems,Kevin Kwan,398,2017,"['fiction', 'contemporary', 'romance', 'womens-fiction', 'chick-lit', 'audiobook', 'adult', 'humor', 'cultural', 'asia', 'adult-fiction', 'literature', 'asian-literature']",136488,3.93,http://www.goodreads.com/book/show/29864343-rich-people-problems
Lords of the North,Bernard Cornwell,317,2006,"['historical', 'historical-fiction', 'fiction', 'historical', 'fantasy', 'historical', 'medieval', 'adventure', 'war', 'european-literature', 'british-literature', 'audiobook', 'historical', 'anglo-saxon']",38975,4.33,http://www.goodreads.com/book/show/68526.Lords_of_the_North
The Wanderer,Sharon Creech,320,2000,"['young-adult', 'fiction', 'adventure', 'realistic-fiction', 'childrens', 'middle-grade', 'childrens', 'family', 'contemporary', 'childrens', 'juvenile', 'young-adult', 'coming-of-age']",11565,3.86,http://www.goodreads.com/book/show/69499.The_Wanderer
When the Moon Comes,Paul  Harbridge,40,2017,"['childrens', 'picture-books', 'sports', 'sports', 'childrens', 'sports', 'hockey', 'cultural', 'canada', 'realistic-fiction', 'fiction', 'environment', 'nature', 'adventure', 'contemporary']",343,3.92,http://www.goodreads.com/book/show/33597279-when-the-moon-comes
The Dollmaker,Harriette Simpson Arnow,624,1954,"['fiction', 'historical', 'historical-fiction', 'classics', 'historical', 'literary-fiction', 'novels', 'american', 'southern', 'family', 'adult-fiction', 'unfinished']",3293,4.17,http://www.goodreads.com/book/show/600335.The_Dollmaker
The Hidden Staircase,Carolyn Keene,182,1930,"['mystery', 'young-adult', 'fiction', 'childrens', 'classics', 'childrens', 'middle-grade', 'thriller', 'mystery-thriller', 'childrens', 'juvenile', 'adventure', 'audiobook']",35119,3.94,http://www.goodreads.com/book/show/233637.The_Hidden_Staircase
21 Lessons for the 21st Century,Yuval Noah Harari,372,2018,"['non-fiction', 'history', 'philosophy', 'science', 'politics', 'audiobook', 'psychology', 'sociology', 'culture', 'society', 'science', 'technology']",110354,4.16,http://www.goodreads.com/book/show/38820046-21-lessons-for-the-21st-century
Then She Was Gone,Lisa Jewell,359,2017,"['mystery', 'thriller', 'fiction', 'thriller', 'mystery-thriller', 'audiobook', 'suspense', 'adult', 'mystery', 'crime', 'adult-fiction', 'thriller', 'psychological-thriller']",273568,4.04,http://www.goodreads.com/book/show/35297426-then-she-was-gone
Halo: The Fall of Reach,Eric S. Nylund,352,2001,"['science-fiction', 'fiction', 'games', 'video-games', 'fantasy', 'novels', 'space', 'science-fiction-fantasy', 'war', 'military-fiction', 'war', 'space', 'space-opera']",21955,4.27,http://www.goodreads.com/book/show/60229.Halo
The Vincent Boys,Abbi Glines,260,2011,"['romance', 'young-adult', 'new-adult', 'contemporary', 'romance', 'contemporary-romance', 'womens-fiction', 'chick-lit', 'young-adult', 'high-school', 'young-adult', 'young-adult-romance', 'realistic-fiction', 'young-adult', 'young-adult-contemporary']",72242,3.96,http://www.goodreads.com/book/show/12900174-the-vincent-boys
الصوت روح,Huda Aweys,80,2014,"['poetry', 'inspirational', 'literature', 'religion', 'islam', 'spirituality', 'philosophy', 'music', 'non-fiction']",69,3.28,http://www.goodreads.com/book/show/22174792
After We Collided,Anna Todd,674,2013,"['romance', 'new-adult', 'contemporary', 'young-adult', 'academic', 'college', 'fiction', 'romance', 'contemporary-romance', 'audiobook', 'love', 'drama']",107643,3.77,http://www.goodreads.com/book/show/22540125-after-we-collided
Third Grave Dead Ahead,Darynda Jones,310,2012,"['fantasy', 'urban-fantasy', 'fantasy', 'paranormal', 'fantasy', 'romance', 'mystery', 'romance', 'paranormal-romance', 'paranormal', 'ghosts', 'paranormal', 'demons', 'adult', 'fantasy', 'supernatural']",42398,4.33,http://www.goodreads.com/book/show/12043770-third-grave-dead-ahead
Hidden,Shalini Boland,414,2011,"['paranormal', 'vampires', 'young-adult', 'fantasy', 'paranormal', 'fantasy', 'romance', 'romance', 'paranormal-romance', 'historical', 'historical-fiction', 'fiction', 'fantasy', 'urban-fantasy', 'business', 'amazon']",1084,3.7,http://www.goodreads.com/book/show/11368591-hidden
"The Happiness Project: Or Why I Spent a Year Trying to Sing in the Morning, Clean My Closets, Fight Right, Read Aristotle, and Generally Have More Fun",Gretchen Rubin,301,2009,"['non-fiction', 'self-help', 'autobiography', 'memoir', 'psychology', 'self-help', 'personal-development', 'audiobook', 'inspirational', 'biography', 'biography-memoir', 'book-club']",154932,3.63,http://www.goodreads.com/book/show/6398634-the-happiness-project
Reaper's Property,Joanna Wylde,306,2013,"['romance', 'adult-fiction', 'erotica', 'contemporary', 'romance', 'contemporary-romance', 'adult', 'romance', 'erotic-romance', 'dark', 'transport', 'motorcycle', 'sociology', 'abuse', 'romance', 'm-f-romance']",54901,4.09,http://www.goodreads.com/book/show/17375956-reaper-s-property
The Chemistry of Death,Simon Beckett,320,2006,"['thriller', 'mystery', 'crime', 'mystery', 'fiction', 'thriller', 'mystery-thriller', 'suspense', 'novels', 'audiobook', 'european-literature', 'german-literature', 'european-literature', 'british-literature']",25138,4.1,http://www.goodreads.com/book/show/46465.The_Chemistry_of_Death
